iter	Passed	Remaining
1590	9509	8421
1591	9515	8415
1592	9521	8409
1593	9526	8403
1594	9533	8397
1595	9539	8392
1596	9546	8386
1597	9552	8381
1598	9558	8375
1599	9564	8369
1600	9571	8363
1601	9579	8359
1602	9584	8353
1603	9591	8347
1604	9597	8341
1605	9603	8335
1606	9609	8329
1607	9615	8324
1608	9622	8318
1609	9628	8313
1610	9635	8307
1611	9641	8301
1612	9648	8296
1613	9654	8291
1614	9661	8285
1615	9668	8280
1616	9675	8274
1617	9681	8269
1618	9687	8263
1619	9693	8257
1620	9700	8252
1621	9706	8246
1622	9713	8241
1623	9720	8235
1624	9726	8230
1625	9733	8224
1626	9740	8219
1627	9746	8214
1628	9753	8209
1629	9760	8203
1630	9767	8198
1631	9773	8192
1632	9779	8186
1633	9784	8179
1634	9790	8173
1635	9796	8167
1636	9801	8161
1637	9807	8155
1638	9813	8148
1639	9818	8142
1640	9824	8136
1641	9830	8130
1642	9836	8124
1643	9842	8118
1644	9848	8112
1645	9854	8106
1646	9860	8100
1647	9866	8094
1648	9872	8088
1649	9878	8082
1650	9884	8076
1651	9890	8070
1652	9896	8064
1653	9904	8059
1654	9909	8053
1655	9915	8047
1656	9922	8041
1657	9927	8035
1658	9933	8029
1659	9939	8023
1660	9945	8017
1661	9951	8011
1662	9957	8005
1663	9963	7999
1664	9969	7993
1665	9975	7987
1666	9980	7980
1667	9986	7974
1668	9992	7968
1669	9998	7962
1670	10004	7956
1671	10010	7950
1672	10015	7944
1673	10021	7938
1674	10028	7932
